year,month,spx_tr_real,y10_bm_real
1962,4,-0.06074494509,0.001888371015
1962,5,-0.08427177435,-0.001023409347
1962,6,-0.0780464579,-0.003853909271
1962,7,0.06637275553,-0.0002392781671
1962,8,0.01624469319,0.007882585371
1962,9,-0.04966622379,0.0003015080554
1962,10,0.008925148033,0.006233288049
1962,11,0.1046964097,0.003266676654
1962,12,0.01634647777,0.008975922053
1963,1,0.04989622817,-0.0003916563627
1963,2,-0.02742695662,-0.003759151492
1963,3,0.03723053079,0.001485350802
1963,4,0.05230743903,0.004279175573
1963,5,0.01595548659,0.001493780532
1963,6,-0.02081880616,-0.003210557512
1963,7,-0.003406887094,0.0007179429948
1963,8,0.04936276138,-0.0002436018276
1963,9,-0.007527872529,0.0002769016863
1963,10,0.0338573083,-0.00404545905
1963,11,-0.008941649561,0.008165555768
1963,12,0.0237128862,-0.004685996889
1964,1,0.0275141202,0.0006956648614
1964,2,0.01336382839,0.002002636512
1964,3,0.01667596944,-0.001525616396
1964,4,0.008266802901,0.004010208574
1964,5,0.01296534504,0.004974387833
1964,6,0.01790316564,0.005763101962
1964,7,0.02039683238,-0.00009893406702
1964,8,-0.01473969515,0.000905661226
1964,9,0.03020877166,0.004969504914
1964,10,0.009257204756,0.003812791622
1964,11,-0.005606950237,-0.002652059804
1964,12,0.005088807628,0.001407270624
1965,1,0.0346684653,0.004165005728
1965,2,0.0009450244213,0.001065799868
1965,3,-0.01304164183,0.004174001162
1965,4,0.0344511611,0.0004540050854
1965,5,-0.008463712525,-0.001291872641
1965,6,-0.05009655684,0.001819365387
1965,7,0.01703334854,0.002833949164
1965,8,0.02609566358,0.0004294893131
1965,9,0.0322617592,-0.005095394481
1965,10,0.02888631078,-0.002155589727
1965,11,-0.009440757938,-0.005100437009
1965,12,0.008247337446,-0.01297467826
1966,1,0.006424378323,0.002930001945
1966,2,-0.02151483301,-0.0274783679
1966,3,-0.02231974269,0.02533763495
1966,4,0.01998399294,-0.005365898844
1966,5,-0.05359918725,0.001044303699
1966,6,-0.01431406325,-0.01001922599
1966,7,-0.01274265251,-0.004185832862
1966,8,-0.08053612525,-0.02543979419
1966,9,-0.006925804116,0.02791738552
1966,10,0.0474711975,0.004994390493
1966,11,0.005183506429,-0.00830374747
1966,12,0.0002620892642,0.04094753632
1967,1,0.08184468707,0.01388097546
1967,2,0.001706915247,-0.01468710997
1967,3,0.04219908483,0.02122331265
1967,4,0.04175770796,-0.02078550535
1967,5,-0.04986702895,0.001655391399
1967,6,0.01409823383,-0.03307406113
1967,7,0.04488946376,0.005972098161
1967,8,0.02285277043,-0.007125538439
1967,9,-0.002976190476,-0.001666874318
1967,10,-0.02942818235,-0.02352143923
1967,11,-0.00226190714,-0.008811561513
1967,12,0.02584186354,0.004885758583
1968,1,-0.04410953278,0.05429311348
1968,2,-0.03139923009,0.0001730055244
1968,3,0.009199917894,-0.01322794106
1968,4,0.08009408566,0.003382548523
1968,5,0.01213231906,-0.00709483006
1968,6,0.00581239269,0.01570807796
1968,7,-0.02158130615,0.01792227542
1968,8,0.01114094124,-0.0006423872022
1968,9,0.03812634792,-0.003615637222
1968,10,0.003979715778,-0.01009486177
1968,11,0.04746853026,-0.01086371752
1968,12,-0.04465012972,-0.02878681273
1969,1,-0.008481452041,0.00008278889145
1969,2,-0.04753343354,-0.002776180697
1969,3,0.02845497849,-0.00605072312
1969,4,0.01840430215,0.007058373628
1969,5,-0.00244683136,-0.02361128093
1969,6,-0.05823311844,-0.01230845716
1969,7,-0.06261408066,0.005240223794
1969,8,0.04010787424,-0.009468084883
1969,9,-0.0275481163,-0.04750925035
1969,10,0.04017259658,0.0427353168
1969,11,-0.03653495919,-0.02449442587
1969,12,-0.02107067117,-0.04055145844
1970,1,-0.07848988073,0.01055250489
1970,2,0.05025667813,0.06415019674
1970,3,-0.0008381454312,-0.012424235
1970,4,-0.09226728695,-0.05096322775
1970,5,-0.06016028465,-0.005314932318
1970,6,-0.05148776545,0.02084654418
1970,7,0.07418445921,0.02557376085
1970,8,0.0451750485,-0.004304938513
1970,9,0.03207540672,0.01556288701
1970,10,-0.01438164624,-0.001902160271
1970,11,0.04528378128,0.06373245183
1970,12,0.05444355896,-0.0003728838561
1971,1,0.0406720185,0.03343556525
1971,2,0.01177311486,0.001392959577
1971,3,0.03687556841,0.0487573182
1971,4,0.03627028132,-0.03776826834
1971,5,-0.04384334168,-0.0216579325
1971,6,-0.001658461721,-0.02269239498
1971,7,-0.04111116213,-0.007745133032
1971,8,0.03623695634,0.04574168453
1971,9,-0.006809420821,0.02358306733
1971,10,-0.04153981742,0.01218715698
1971,11,-0.002268341902,-0.001981843244
1971,12,0.08625447878,0.005455418365
1972,1,0.01814690499,-0.01217343167
1972,2,0.01915171805,0.003900696609
1972,3,0.0119172567,-0.0008550039752
1972,4,0.004343789513,0.001207574463
1972,5,0.0155259229,0.009349047747
1972,6,-0.02022223937,-0.004703236143
1972,7,0.002326980506,0.004930093727
1972,8,0.03436716243,-0.01907662219
1972,9,-0.007285718665,-0.008142289329
1972,10,0.009291580133,0.01262114111
1972,11,0.04481487275,0.01015271394
1972,12,0.009962166388,-0.006616254946
1973,1,-0.01948948807,-0.00880793185
1973,2,-0.04194344217,-0.008702406187
1973,3,-0.008294554251,-0.01013493207
1973,4,-0.04499527851,0.0008516173091
1973,5,-0.02085498916,-0.01531070321
1973,6,-0.01077655842,-0.001763238672
1973,7,0.04059422293,-0.02857347018
1973,8,-0.0513342773,0.0009647065914
1973,9,0.0380997218,0.02682097974
1973,10,-0.007477893488,0.01055396194
1973,11,-0.1170703364,0.0004507065556
1973,12,0.01069273384,-0.01796174273
1974,1,-0.0177170747,-0.01205972215
1974,2,-0.01121572683,-0.005497786575
1974,3,-0.03054888579,-0.03214027985
1974,4,-0.04195661772,-0.01732228824
1974,5,-0.04029766765,0.005756738962
1974,6,-0.01939434601,-0.01022881901
1974,7,-0.0799423642,-0.01690671696
1974,8,-0.09748723718,-0.02047785205
1974,9,-0.1274287321,0.004513782025
1974,10,0.1586079754,0.00911769846
1974,11,-0.05834841489,0.007126556823
1974,12,-0.02344951655,0.01541064277
1975,1,0.1186537055,-0.01052176749
1975,2,0.05779261206,0.00535614458
1975,3,0.02155580305,-0.03456529728
1975,4,0.04700800061,-0.01729657529
1975,5,0.04566908287,0.02357201709
1975,6,0.03988319839,0.004620082852
1975,7,-0.07306939638,-0.01879489089
1975,8,-0.02121220472,0.001761513735
1975,9,-0.03818800978,-0.01790583207
1975,10,0.05947554636,0.04095913913
1975,11,0.02071242331,-0.01617921559
1975,12,-0.01349896352,0.02757342004
1976,1,0.1176961421,0.0001246651963
1976,2,-0.01012773051,0.006758868359
1976,3,0.03192645439,0.01226025993
1976,4,-0.00971436359,0.003902295463
1976,5,-0.01654343733,-0.01856960879
1976,6,0.03853367066,0.008147588765
1976,7,-0.01021715302,0.001252374145
1976,8,0.01832543046,0.01504959271
1976,9,-0.005208333333,0.008714593657
1976,10,-0.02410733716,0.01005496114
1976,11,-0.007918803818,0.03151241575
1976,12,0.05038049582,0.01467559389
1977,1,-0.05214760124,-0.03949290592
1977,2,-0.02816963736,-0.007431940451
1977,3,-0.01550561354,0.00321029439
1977,4,-0.002797009204,-0.00258364821
1977,5,-0.02312972089,0.007704862221
1977,6,0.04393833393,0.0136627261
1977,7,-0.01736454757,-0.01402680884
1977,8,-0.02207381408,0.01094227181
1977,9,-0.001873595419,-0.006153528241
1977,10,-0.04405093748,-0.01305280456
1977,11,0.02452337124,0.004665686289
1977,12,0.002101637985,-0.01419076658
1978,1,-0.06332064371,-0.01078336735
1978,2,-0.02494925116,-0.004880250645
1978,3,0.02303073954,-0.006995883363
1978,4,0.08147334937,-0.007078202975
1978,5,-0.0009206493297,-0.01439717261
1978,6,-0.02096675151,-0.01391137936
1978,7,0.05021370741,0.00347867231
1978,8,0.02382633414,0.01239390656
1978,9,-0.0122010422,-0.01330487974
1978,10,-0.09561568061,-0.02790126275
1978,11,0.01512095541,0.008113045778
1978,12,0.01334960206,-0.01745572876
1979,1,0.03510495973,0.01200031311
1979,2,-0.04197991959,-0.01670358874
1979,3,0.0490419255,0.00138974168
1979,4,-0.003919341798,-0.01757863096
1979,5,-0.03292150181,0.01514540638
1979,6,0.03158939276,0.01253332855
1979,7,0.00210554201,-0.01643578757
1979,8,0.04745656034,-0.01665137617
1979,9,-0.005248118183,-0.01442457221
1979,10,-0.07425250477,-0.07975024378
1979,11,0.0362228914,0.01959339737
1979,12,0.009246946501,-0.00004423036515
1980,1,0.04712352324,-0.05357073909
1980,2,-0.01280478012,-0.09077973437
1980,3,-0.1099366101,0.001245796219
1980,4,0.03564661181,0.1157239838
1980,5,0.04093440013,0.02992851084
1980,6,0.02141727674,0.008408998208
1980,7,0.0681725459,-0.03231999017
1980,8,0.002709307159,-0.04370909073
1980,9,0.02071460975,-0.01662434233
1980,10,0.01047548068,-0.03347643348
1980,11,0.09476798913,-0.01487877448
1980,12,-0.03919845978,0.01785806701
1981,1,-0.05067573503,-0.01302148379
1981,2,0.008064646534,-0.03850636621
1981,3,0.03297829609,0.02071411378
1981,4,-0.02504358004,-0.0460243231
1981,5,-0.004351193653,0.03813608384
1981,6,-0.0151752065,-0.0167595711
1981,7,-0.009019431279,-0.04122567698
1981,8,-0.06510101282,-0.03307085477
1981,9,-0.05859780044,-0.01862487381
1981,10,0.05051888037,0.07464002667
1981,11,0.03668568305,0.09142977255
1981,12,-0.02880859953,-0.03710311033
1982,1,-0.01611216909,-0.00005733329984
1982,2,-0.05888870562,0.01445553662
1982,3,-0.005217929709,0.003711240909
1982,4,0.04178409386,0.02529898102
1982,5,-0.04334855996,0.01063334686
1982,6,-0.02638720721,-0.03787937975
1982,7,-0.02281691201,0.04811256812
1982,8,0.1190105994,0.0578248095
1982,9,0.01239219808,0.07281874613
1982,10,0.1105729146,0.06550772917
1982,11,0.04146723291,0.005334035468
1982,12,0.02241623247,0.03745156784
1983,1,0.0351133792,-0.01859606652
1983,2,0.02189996888,0.03973272407
1983,3,0.03592894431,-0.01294508846
1983,4,0.07105906574,0.02248144615
1983,5,-0.01282867436,-0.02676043733
1983,6,0.03681715776,-0.001752740193
1983,7,-0.03343062199,-0.04002236942
1983,8,0.0118673942,-0.005707349677
1983,9,0.010731882,0.0383976558
1983,10,-0.01553471047,-0.01154647102
1983,11,0.01800793988,0.01311435152
1983,12,-0.008225408079,-0.004120574565
1984,1,-0.0124091017,0.01151900554
1984,2,-0.0399007263,-0.01606418998
1984,3,0.01434117953,-0.02023539426
1984,4,0.005386450781,-0.00957161927
1984,5,-0.05737187509,-0.04962657885
1984,6,0.01953512496,0.01346331759
1984,7,-0.01622975454,0.06019190239
1984,8,0.1072254969,0.01457245997
1984,9,-0.002658520457,0.02587482761
1984,10,-0.0001054683167,0.04586158436
1984,11,-0.01321468852,0.0200345991
1984,12,0.02426285862,0.009464296585
1985,1,0.07585860689,0.02993681033
1985,2,0.006471089424,-0.03867960384
1985,3,-0.004031586849,0.0204296385
1985,4,-0.002894633687,0.02199522934
1985,5,0.05566162261,0.07726558218
1985,6,0.01269903891,0.00756245743
1985,7,-0.003293477518,-0.01239446996
1985,8,-0.01040715092,0.02453068899
1985,9,-0.03304942291,0.004893087574
1985,10,0.04226614411,0.02315355095
1985,11,0.06363044025,0.02958870516
1985,12,0.04353135333,0.04034312345
1986,1,0.001872527054,-0.001106288995
1986,2,0.07660048244,0.07346183331
1986,3,0.06154785472,0.0629443604
1986,4,-0.007683881347,0.01053243698
1986,5,0.05019273875,-0.04003321198
1986,6,0.01312132976,0.05048277542
1986,7,-0.05680731208,0.005875220769
1986,8,0.0731137482,0.03173712966
1986,9,-0.08606100393,-0.03075518732
1986,10,0.05578937243,0.01175244791
1986,11,0.02244763526,0.0170979481
1986,12,-0.02903686305,-0.003011767317
1987,1,0.1285229484,0.003950804014
1987,2,0.03573636571,0.001715127071
1987,3,0.0251682307,-0.01870988819
1987,4,-0.01341647443,-0.04331135494
1987,5,0.005821476686,-0.01397664427
1987,6,0.04573251122,0.009833805075
1987,7,0.04783006289,-0.01375349927
1987,8,0.03268987348,-0.01892539195
1987,9,-0.02538937803,-0.03554929859
1987,10,-0.2173954316,0.05471608122
1987,11,-0.08561012694,-0.00316787439
1987,12,0.07419156419,0.01615549461
1988,1,0.03845789815,0.04168820841
1988,2,0.04484479237,0.01173768516
1988,3,-0.03340695408,-0.02224323538
1988,4,0.005027700276,-0.01809046496
1988,5,0.006059811931,-0.01623269551
1988,6,0.04145293874,0.02817621135
1988,7,-0.007973224982,-0.01605140091
1988,8,-0.03800615466,-0.004940871069
1988,9,0.03823840214,0.0282462053
1988,10,0.02440743402,0.01839079837
1988,11,-0.0175151456,-0.02230620895
1988,12,0.01407293029,-0.0009231967985
1989,1,0.06877126857,0.01185754107
1989,2,-0.0281096704,-0.01552683951
1989,3,0.0182915068,0.004098506429
1989,4,0.04423118099,0.01846716028
1989,5,0.03540811655,0.03015336613
1989,6,-0.00886106228,0.03714894699
1989,7,0.08679427757,0.0221393849
1989,8,0.01953016599,-0.02210342175
1989,9,-0.006439693282,0.001192874456
1989,10,-0.02788877577,0.02801804124
1989,11,0.016327226,0.00789284904
1989,12,0.02077778867,-0.002576766168
1990,1,-0.07591049515,-0.03492747702
1990,2,0.008926956297,-0.002228248485
1990,3,0.02171003684,-0.006869852466
1990,4,-0.02721495974,-0.02064820678
1990,5,0.09578593746,0.03560302686
1990,6,-0.01287161441,0.01232732944
1990,7,-0.007778794466,0.007077025316
1990,8,-0.09798768613,-0.03399487236
1990,9,-0.05512952306,0.003183532885
1990,10,-0.01098589641,0.01185948286
1990,11,0.06226358071,0.03134730012
1990,12,0.02401733923,0.01528207247
1991,1,0.03967564144,0.006364421127
1991,2,0.07073041241,0.006619960086
1991,3,0.02420456485,0.004659680032
1991,4,0.0001492761983,0.006496142191
1991,5,0.03930215317,0.0002842887177
1991,6,-0.0486223047,-0.008261489536
1991,7,0.04507437225,0.008078790699
1991,8,0.02068034148,0.02981508947
1991,9,-0.01960195801,0.02761296057
1991,10,0.01196811804,0.004758201882
1991,11,-0.04447036814,0.00798726244
1991,12,0.1111307377,0.05032453634
1992,1,-0.01932810638,-0.03560187687
1992,2,0.01074566223,0.006722152217
1992,3,-0.0229672118,-0.01623965688
1992,4,0.02715246968,-0.0007511669621
1992,5,0.002725184377,0.0239374636
1992,6,-0.01768031883,0.01665039016
1992,7,0.03788388528,0.03315779611
1992,8,-0.0225561312,0.01057578326
1992,9,0.009604580302,0.02132963384
1992,10,-0.0007896284224,-0.02896738608
1992,11,0.03113707302,-0.007699302806
1992,12,0.01085365888,0.02223068148
1993,1,0.004819159308,0.02431789437
1993,2,0.01151602905,0.03003368371
1993,3,0.01967070297,0.003622310876
1993,4,-0.0275613404,0.0000592185171
1993,5,0.02389717223,-0.005807725959
1993,6,0.002232229243,0.03140046764
1993,7,-0.005405652193,0.001223201127
1993,8,0.03579751697,0.03139074242
1993,9,-0.009034613671,0.006891179293
1993,10,0.01648424038,-0.00186799502
1993,11,-0.01225811298,-0.02746614078
1993,12,0.0100192358,0.002797789744
1994,1,0.0340021241,0.01455503231
1994,2,-0.02980066162,-0.03065828234
1994,3,-0.04619986077,-0.04192867014
1994,4,0.01213540791,-0.01589991966
1994,5,0.0143507766,-0.004087301524
1994,6,-0.02714288215,-0.008927538275
1994,7,0.02934575915,0.01871327216
1994,8,0.03681476544,-0.003154082746
1994,9,-0.02640833657,-0.02649357871
1994,10,0.02177132689,-0.007843686679
1994,11,-0.03899036264,-0.003285033223
1994,12,0.01281424192,0.009586314282
1995,1,0.0232064491,0.02116680371
1995,2,0.03620372649,0.03136876425
1995,3,0.02746922934,0.005465899911
1995,4,0.02537258218,0.01145005297
1995,5,0.03792662093,0.06165481159
1995,6,0.02121308144,0.009903915614
1995,7,0.03180732482,-0.01360384228
1995,8,0.000550388951,0.01594377522
1995,9,0.04083880957,0.01204254831
1995,10,-0.006170489385,0.01288081255
1995,11,0.04252932601,0.0238899976
1995,12,0.01794005539,0.01695031608
1996,1,0.02869138994,-0.002025596123
1996,2,0.00731401123,-0.03571015375
1996,3,0.006383479472,-0.0134153366
1996,4,0.01083812735,-0.0216666728
1996,5,0.02382209632,-0.01011650206
1996,6,0.00190005194,0.01255308636
1996,7,-0.04601170371,-0.001395899275
1996,8,0.01979320913,-0.007175932461
1996,9,0.05294540892,0.02019085829
1996,10,0.02432833609,0.02830032602
1996,11,0.07219368104,0.02516351095
1996,12,-0.02227149831,-0.02427511055
1997,1,0.06047081215,-0.003823667406
1997,2,0.005944458067,0.001362825982
1997,3,-0.04168936935,-0.02107087717
1997,4,0.05903722451,0.01980865012
1997,5,0.0608851774,0.009258050055
1997,6,0.04284783201,0.01542848767
1997,7,0.07822216765,0.04084353813
1997,8,-0.05837125748,-0.02072981759
1997,9,0.05214421346,0.01907942956
1997,10,-0.03518805369,0.02411776913
1997,11,0.04499398314,0.002144344125
1997,12,0.01654582592,0.01245026524
1998,1,0.009815658436,0.02003189471
1998,2,0.07212215082,-0.002071619544
1998,3,0.05121100528,0.0009711625345
1998,4,0.008815369635,0.002743881515
1998,5,-0.01960968121,0.01120959814
1998,6,0.0393426564,0.01237672541
1998,7,-0.01307328793,-0.002384151859
1998,8,-0.1456268171,0.03757470201
1998,9,0.0634113453,0.05072466453
1998,10,0.07870234449,-0.01375588344
1998,11,0.05932073764,-0.004879018503
1998,12,0.05569437095,0.008932385967
1999,1,0.03991643659,0.00129166144
1999,2,-0.0310775401,-0.04240352029
1999,3,0.03937435098,0.006796069402
1999,4,0.03184168202,-0.01042613985
1999,5,-0.02420565187,-0.01678726048
1999,6,0.05549747206,-0.007847660386
1999,7,-0.03529172509,-0.007461377829
1999,8,-0.007326506566,-0.001891171618
1999,9,-0.03147283636,0.006704072998
1999,10,0.06138418666,-0.00569875512
1999,11,0.01850901286,-0.008490492034
1999,12,0.05638643243,-0.01683859799
2000,1,-0.05304738905,-0.01423812014
2000,2,-0.02296834885,0.020566247
2000,3,0.09140846614,0.02843710864
2000,4,-0.02951814431,-0.009038209466
2000,5,-0.02223445594,-0.0009676774739
2000,6,0.0187034327,0.01864472534
2000,7,-0.01848461769,0.001378861469
2000,8,0.06211387491,0.02826363988
2000,9,-0.05770401648,-0.005589645519
2000,10,-0.00594189059,0.005324596108
2000,11,-0.0804262241,0.02485470573
2000,12,0.002592745041,0.02950796047
2001,1,0.02957786748,-0.006659380894
2001,2,-0.09324318172,0.02310542633
2001,3,-0.06388344696,0.002755261066
2001,4,0.07587439783,-0.02947210305
2001,5,0.001593175598,-0.006746815356
2001,6,-0.02653758692,0.00303153264
2001,7,-0.008166181842,0.03362931065
2001,8,-0.06260561461,0.02141908157
2001,9,-0.08436445248,0.01965330819
2001,10,0.02193661576,0.03043771209
2001,11,0.07731505293,-0.03261495484
2001,12,0.009329157624,-0.01769420194
2002,1,-0.01625921049,0.002529628357
2002,2,-0.02093393905,0.01733597205
2002,3,0.03470089031,-0.03948416817
2002,4,-0.06482219063,0.02412108388
2002,5,-0.00846992282,0.00545912082
2002,6,-0.07174993167,0.02085594625
2002,7,-0.0800039374,0.02937234288
2002,8,0.003784075978,0.03027954774
2002,9,-0.1101648997,0.04272639606
2002,10,0.08561751284,-0.02253371335
2002,11,0.05710819756,-0.02087043968
2002,12,-0.06029682681,0.032951584
2003,1,-0.03046410233,-0.01444420502
2003,2,-0.02037136452,0.02161589385
2003,3,0.008065905533,-0.008255873267
2003,4,0.08650431945,0.002136836997
2003,5,0.05440920897,0.04831927864
2003,6,0.01165495654,-0.0120835775
2003,7,0.01430681861,-0.07428448997
2003,8,0.015079861,0.002606935848
2003,9,-0.013827341,0.04079770208
2003,10,0.05771714259,-0.02518000157
2003,11,0.008253457287,0.002258480369
2003,12,0.04960572256,0.006571661282
2004,1,0.01398263073,0.008155078133
2004,2,0.01172594824,0.01517198887
2004,3,-0.01719181922,0.01178034835
2004,4,-0.01727477637,-0.05110162166
2004,5,0.009411961893,-0.01085940236
2004,6,0.01567204646,0.003375013778
2004,7,-0.03412303502,0.01249165775
2004,8,0.003516697222,0.033567426
2004,9,0.007633909201,-0.0005379635946
2004,10,0.009956742766,0.005477218052
2004,11,0.03557789591,-0.02600304902
2004,12,0.03402808334,0.01338322831
2005,1,-0.0238691163,0.01219235107
2005,2,0.01680043473,-0.01829071505
2005,3,-0.02126670335,-0.01119867274
2005,4,-0.02200651456,0.02427487035
2005,5,0.0323536826,0.02120834609
2005,6,0.0009024081172,0.007698641439
2005,7,0.0308019168,-0.02991151792
2005,8,-0.01518648211,0.01858667378
2005,9,-0.005596506286,-0.03551128844
2005,10,-0.01815254023,-0.01625085595
2005,11,0.04306127855,0.01537620435
2005,12,0.0003496630651,0.01184373643
2006,1,0.02029815232,-0.01354687177
2006,2,0.002211312614,0.0016621775
2006,3,0.01092768121,-0.02228919349
2006,4,0.008374515136,-0.01754603218
2006,5,-0.03167420722,-0.002745008076
2006,6,-0.001128036367,-0.000609412642
2006,7,0.0007183174534,0.0116540068
2006,8,0.01927178312,0.01988837241
2006,9,0.0308261931,0.01701325167
2006,10,0.03718640113,0.01076963367
2006,11,0.01851569013,0.01549992792
2006,12,0.008534665389,-0.02154024522
2007,1,0.01344105791,-0.007312917743
2007,2,-0.0233489473,0.02200760329
2007,3,0.005955741021,-0.008574358636
2007,4,0.04117335383,0.002477439173
2007,5,0.0306335978,-0.02163591018
2007,6,-0.01888534266,-0.008570296616
2007,7,-0.03272841407,0.0226129077
2007,8,0.01467559227,0.02316190175
2007,9,0.03302288314,-0.004454598314
2007,10,0.01278447186,0.009615871536
2007,11,-0.04928002811,0.03772641627
2007,12,-0.009806609594,-0.00524160468
2008,1,-0.06321081518,0.03037891059
2008,2,-0.03481665977,0.0121084636
2008,3,-0.007869368042,0.005906171168
2008,4,0.04628038113,-0.02516517313
2008,5,0.006994740199,-0.0259198478
2008,6,-0.09380009913,-0.001382385753
2008,7,-0.01543887215,-0.003789383564
2008,8,0.01597818375,0.01793356925
2008,9,-0.08988389071,0.0007097262881
2008,10,-0.1607341874,-0.001122295057
2008,11,-0.05502054953,0.1154821793
2008,12,0.01903231976,0.06916574774
2009,1,-0.0866004273,-0.05056885481
2009,2,-0.1097209837,-0.013483594
2009,3,0.08867283757,0.02943353569
2009,4,0.09460677912,-0.03510918859
2009,5,0.05438009715,-0.02389220696
2009,6,-0.006262323006,-0.01021691722
2009,7,0.07595412593,0.004058540507
2009,8,0.03264568739,0.009419202414
2009,9,0.03531861702,0.008287439351
2009,10,-0.02151354253,-0.008377002151
2009,11,0.05644464588,0.0159715372
2009,12,0.01878570689,-0.04877298528
2010,1,-0.03659776589,0.02063732933
2010,2,0.03195768966,0.005615967647
2010,3,0.0599957753,-0.01588899644
2010,4,0.01555279244,0.01526156797
2010,5,-0.07937205371,0.03517480971
2010,6,-0.05195160723,0.03152509418
2010,7,0.06806411875,0.003074351962
2010,8,-0.04653337138,0.04054856003
2010,9,0.08748477376,-0.004510192772
2010,10,0.03445054329,-0.009585304577
2010,11,-0.002401595045,-0.0150683176
2010,12,0.06256400171,-0.04726147054
2011,1,0.0203913902,-0.008549365734
2011,2,0.03094503957,0.004768921984
2011,3,-0.004751435631,-0.005679251414
2011,4,0.02480404616,0.01008843056
2011,5,-0.01445524276,0.03059397734
2011,6,-0.01666915306,-0.01942277471
2011,7,-0.0228931287,0.03464576432
2011,8,-0.05729780705,0.05815919779
2011,9,-0.07231083983,0.01960373677
2011,10,0.1085435624,-0.006804927027
2011,11,-0.004048771859,-0.008737203782
2011,12,0.009988763224,0.02067073417
2012,1,0.04197511527,0.004036044889
2012,2,0.04101665893,-0.01393610926
2012,3,0.03075009113,-0.02250960746
2012,4,-0.007921622707,0.0227769135
2012,5,-0.05815341003,0.03941925706
2012,6,0.04206365096,-0.005015986845
2012,7,0.01359600885,0.01558761146
2012,8,0.01661731114,-0.00987661425
2012,9,0.02097125628,-0.01057673989
2012,10,-0.02110496065,-0.007568688536
2012,11,0.007491317313,0.01215656976
2012,12,0.009236427596,-0.0127953989
2013,1,0.04971673251,-0.02173451832
2013,2,0.008101571634,0.00792496236
2013,3,0.04042864617,0.006198867793
2013,4,0.02139941487,0.01905851925
2013,5,0.02296642036,-0.03935561474
2013,6,-0.01577099847,-0.0321187421
2013,7,0.04883344207,-0.006942710681
2013,8,-0.03127395236,-0.0160631621
2013,9,0.03096968142,0.01642680945
2013,10,0.04540770731,0.007227631511
2013,11,0.02857675177,-0.02511696129
2013,12,0.02261362748,-0.01408252743
2014,1,-0.03691074548,0.0328927028
2014,2,0.04459592536,0.002794995104
2014,3,0.006348567857,-0.005585230473
2014,4,0.005517005328,0.006293548025
2014,5,0.02153225366,0.01785159579
2014,6,0.01930968177,-0.003650856238
2014,7,-0.01490024612,-0.002453738605
2014,8,0.04017282323,0.02209006079
2014,9,-0.01409342921,-0.0121660525
2014,10,0.02462759144,0.01719305494
2014,11,0.02883103401,0.01793334033
2014,12,0.000567147236,0.006897588709
2015,1,-0.02368107042,0.0594751656
2015,2,0.0551451129,-0.0304781427
2015,3,-0.0190225358,0.004364206838
2015,4,0.008949045854,-0.00860228177
2015,5,0.009362381244,-0.009595111551
2015,6,-0.02228849662,-0.02149960112
2015,7,0.01936952917,0.01520209559
2015,8,-0.06023551329,-0.001433904627
2015,9,-0.02260010664,0.01837477641
2015,10,0.08310044191,-0.007435426696
2015,11,0.001982874383,-0.006123331423
2015,12,-0.0149483805,-0.004719049411
2016,1,-0.04968713021,0.03494579803
2016,2,0.0001816298566,0.01864113051
2016,3,0.06528478053,-0.004775711099
2016,4,0.0005615623236,-0.00588516252
2016,5,0.0152493428,-0.003626485328
2016,6,-0.0003424666916,0.03144202144
2016,7,0.03694140744,0.004346439262
2016,8,-0.0004764756528,-0.01155102599
2016,9,-0.001676144409,-0.004102171372
